Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation totale télérelevée (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°C);Température normale lissée (°C);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2019-07-15T06:00:00+02:00;7;26133464000.0;1505627000.0;1689746876.0;26730176115.0;11272191131.0;15457984984.0;1192272358.0;3929451070.0;2649917233.0;7686344323.0;4004751058.0;3978200331.0;26550727.0;20001785.0;730475.0;20.2;20.4;2991818333.0;22431118.0;87;12464463489.0;212665067.0
2019-07-15T07:00:00+02:00;7;28948709000.0;1155039000.0;1814520495.0;29567439805.0;12329024419.0;17238415386.0;1415169447.0;4561153493.0;2845750149.0;8416342296.0;3818900667.0;3703004304.0;115896363.0;109424163.0;730475.0;20.1;20.3;2586986667.0;246639490.0;85;13744193866.0;230610367.0
2019-07-15T10:30:00+02:00;7;34176814000.0;1660661000.0;2301912456.0;37183257846.0;14614728392.0;22568529454.0;1830973615.0;7026531856.0;4108616284.0;9602407699.0;7251115985.0;5392906916.0;1858209069.0;1851266484.0;730475.0;20.3;20.8;2056116000.0;4240571420.0;76;16445702007.0;282098683.0
2019-07-15T13:00:00+02:00;7;34712911000.0;2134544000.0;2434153018.0;38628650663.0;14355955343.0;24272695320.0;1800553107.0;6297898099.0;3910328609.0;12263915504.0;8759394615.0;6223666024.0;2535728591.0;2529099356.0;730475.0;21.5;22.1;2180958333.0;5595728675.0;80;16156508450.0;274957934.0
2019-07-15T20:00:00+02:00;7;33838344000.0;906993000.0;2067454848.0;34273245445.0;12296073221.0;21977172224.0;1453491917.0;4681041375.0;3315818188.0;12526820744.0;3702945226.0;3475120205.0;227825021.0;221064157.0;730475.0;22.5;22.4;2214606000.0;512337830.0;92;13749565138.0;293595933.0
2019-07-15T22:30:00+02:00;7;36194885000.0;940676000.0;2190720666.0;36201461857.0;11196826695.0;25004635162.0;1531043300.0;3936535130.0;3769734101.0;15767322631.0;3475347656.0;3459925246.0;15422410.0;8860285.0;730475.0;20.6;21.1;2485421000.0;11345658.0;95;12727869995.0;337374133.0
2019-07-15T23:00:00+02:00;7;35478200000.0;1004869000.0;2155914725.0;35584314644.0;11064484281.0;24519830363.0;1507208254.0;3815353432.0;3762333080.0;15434935597.0;3604919252.0;3598422717.0;6496535.0;0.0;730475.0;20.4;21.0;2618848000.0;2469950.0;96;12571692535.0;338020883.0
2019-07-16T04:00:00+02:00;7;25800848000.0;511784000.0;1598518489.0;25730877931.0;10617358056.0;15113519875.0;1330999700.0;3346433775.0;3199277028.0;7236809371.0;2258933420.0;2252769983.0;6163437.0;0.0;742861.0;19.8;20.6;1276691000.0;1948263.0;86;11948357756.0;218601000.0
2019-07-16T17:30:00+02:00;7;34164229000.0;614789000.0;2166206610.0;36139542399.0;14143499316.0;21996043083.0;1714103990.0;6289022932.0;4538594669.0;9454321493.0;5037547442.0;3408304358.0;1629243084.0;1622395444.0;742861.0;24.1;23.1;415429977.0;3662168327.0;82;15857603306.0;281238433.0
2019-07-16T18:00:00+02:00;7;34706838000.0;468897000.0;2159936460.0;36189360304.0;13889032395.0;22300327909.0;1612914254.0;6136899038.0;4542310171.0;10008204445.0;4399419147.0;3082730732.0;1316688415.0;1309888115.0;742861.0;24.0;23.0;450235667.0;2984001248.0;82;15501946649.0;288063383.0
2019-07-17T02:00:00+02:00;7;29387643000.0;384218000.0;1746434836.0;28969001769.0;10655121442.0;18313880327.0;1333389841.0;3447126941.0;3390817206.0;10142546338.0;1974616888.0;1968389532.0;6227356.0;0.0;742861.0;20.5;20.8;969481667.0;497597.0;84;11988511283.0;262605283.0
2019-07-17T11:00:00+02:00;7;36985965000.0;760959000.0;2379120849.0;39190705565.0;15348834112.0;23841871453.0;1885791129.0;7386856942.0;4769418921.0;9799804461.0;5657638364.0;3624724684.0;2032913680.0;2026184204.0;742861.0;21.8;21.2;161697648.0;4536565863.0;72;17234625241.0;312817950.0
2019-07-17T16:30:00+02:00;7;34700712000.0;1069422000.0;2268048809.0;37263553493.0;14820941931.0;22442611562.0;1736115544.0;6756419359.0;4581005158.0;9369071501.0;6185583285.0;4396342398.0;1789240887.0;1782428679.0;742861.0;24.5;23.1;1020382667.0;4190066198.0;56;16557057475.0;285270983.0
2019-07-18T04:00:00+02:00;7;25977511000.0;755546000.0;1628146684.0;26143461963.0;10817074187.0;15326387776.0;1347331700.0;3339704121.0;3301949609.0;7337402346.0;2773846081.0;2767503712.0;6342369.0;0.0;742803.0;21.1;20.7;1750544333.0;490283.0;54;12164405887.0;224202434.0
2019-07-18T04:30:00+02:00;7;26009264000.0;788180000.0;1631529393.0;26184730442.0;10994932359.0;15189798083.0;1344635843.0;3391846313.0;3297502172.0;7155813755.0;2820027618.0;2813715058.0;6312560.0;0.0;742803.0;21.1;20.7;1793234000.0;493930.0;52;12339568202.0;224851783.0
2019-07-18T05:30:00+02:00;7;27463754000.0;744426000.0;1694005039.0;27554569334.0;11943148710.0;15611420624.0;1482561440.0;3743030776.0;3054042853.0;7331785555.0;2768697173.0;2758621476.0;10075697.0;3675692.0;742803.0;21.0;20.6;1747956667.0;4216975.0;49;13425710150.0;239450800.0
2019-07-18T07:00:00+02:00;7;31062615000.0;672593000.0;1877104247.0;31193391643.0;13286276106.0;17907115537.0;1663837891.0;4684242544.0;3040239877.0;8518795225.0;2949631390.0;2838565465.0;111065925.0;104787930.0;742803.0;20.8;20.4;1690933333.0;239444310.0;46;14950113997.0;269157500.0
2019-07-18T10:30:00+02:00;7;36318724000.0;1000084000.0;2345976534.0;38477793934.0;15243711077.0;23234082857.0;1933904624.0;7307961713.0;4708087170.0;9284129350.0;5828328151.0;4474333737.0;1353994414.0;1347240603.0;742803.0;21.1;20.9;1543057667.0;3306106092.0;38;17177615701.0;323197683.0
2019-07-18T11:30:00+02:00;7;36832988000.0;1217860000.0;2434188957.0;39535363156.0;15293254735.0;24242108421.0;1938524776.0;7221405243.0;4760362115.0;10321816287.0;6672819646.0;5041153189.0;1631666457.0;1624960281.0;742803.0;21.6;21.4;1703396000.0;3973729877.0;36;17231779511.0;318395533.0
2019-07-18T13:30:00+02:00;7;35943751000.0;1803955000.0;2464118383.0;39408230314.0;15204901724.0;24203328590.0;1836892817.0;6670911694.0;4405747594.0;11289776485.0;8012563430.0;6260390044.0;1752173386.0;1745444753.0;742803.0;22.7;22.4;2623638667.0;4383516122.0;31;17041794541.0;280010733.0
2019-07-18T19:30:00+02:00;7;35196232000.0;944393000.0;2175049713.0;35993558961.0;13033157657.0;22960401304.0;1539188283.0;5151860159.0;3775508233.0;12493844629.0;4199057790.0;3840510713.0;358547077.0;351687003.0;742803.0;22.8;22.7;2320478667.0;871748286.0;40;14572345940.0;282288116.0
2019-07-18T23:00:00+02:00;7;36539116000.0;556466000.0;2162069839.0;36132747757.0;11321988346.0;24810759411.0;1472327963.0;3896313586.0;3918537649.0;15523580213.0;2648484213.0;2641898846.0;6585367.0;0.0;742803.0;21.2;21.1;1616595667.0;489373.0;70;12794316309.0;336316617.0
2019-07-19T01:00:00+02:00;7;30097875000.0;720070000.0;1817481042.0;30009472471.0;10823720646.0;19185751825.0;1361419158.0;3415803359.0;3492919690.0;10915609618.0;2733402180.0;2726863663.0;6538517.0;0.0;742803.0;21.2;21.0;1686488667.0;486040.0;75;12185139804.0;284253667.0
2019-07-19T05:00:00+02:00;7;27117075000.0;424196000.0;1651476729.0;26963544557.0;11473531916.0;15490012641.0;1471008255.0;3607899129.0;3310800898.0;7100304359.0;2167372886.0;2160737821.0;6635065.0;0.0;742803.0;20.9;20.6;1119687333.0;504373.0;75;12944540171.0;245230600.0
2019-07-19T17:00:00+02:00;7;32994306000.0;920304000.0;2178530299.0;36047576860.0;13739501146.0;22308075714.0;1544333426.0;6060863976.0;4671652001.0;10031226311.0;6410106009.0;4545148878.0;1864957131.0;1858225192.0;742803.0;24.5;23.3;1253558333.0;4147163521.0;81;15283834572.0;258000850.0
2019-07-19T17:30:00+02:00;7;33377546000.0;743789000.0;2163134826.0;35979452556.0;13544462771.0;22434989785.0;1552037484.0;5946384866.0;4674303762.0;10262263673.0;5774364082.0;4140443836.0;1633920246.0;1627166021.0;742803.0;24.5;23.2;1146526667.0;3621849000.0;82;15096500255.0;265533700.0
2019-07-20T03:00:00+02:00;7;25322835000.0;1613566000.0;1740340852.0;25936409512.0;9560765804.0;16375643708.0;1079033318.0;3282370639.0;3409477601.0;8604762150.0;4193501431.0;4186743606.0;6757825.0;0.0;742803.0;21.7;20.8;3149265333.0;483597.0;73;10639799122.0;226020067.0
2019-07-20T05:30:00+02:00;7;24019110000.0;1651422000.0;1653718880.0;24549023473.0;9498223861.0;15050799612.0;1099111309.0;3512463697.0;3076071985.0;7363152621.0;4031088137.0;4020253882.0;10834255.0;3983734.0;742803.0;21.5;20.6;3010756000.0;4491664.0;61;10597335170.0;196033784.0
2019-07-20T09:00:00+02:00;7;28482945000.0;849620000.0;1964016872.0;29894409103.0;10153096267.0;19741312836.0;1086223370.0;4872938145.0;3782386984.0;9999764337.0;4476478325.0;3766222641.0;710255684.0;703641417.0;742803.0;21.5;20.4;1830067000.0;1668257576.0;39;11239319637.0;251377350.0
2019-07-20T12:00:00+02:00;7;30636376000.0;3132021000.0;2497043064.0;34066565190.0;10338174862.0;23728390328.0;1046731696.0;5160909723.0;4243874522.0;13276874387.0;9300068337.0;7626992515.0;1673075822.0;1666544626.0;742803.0;23.0;21.7;4572052667.0;3765297755.0;34;11384906558.0;240815083.0
2019-07-20T16:30:00+02:00;7;27247382000.0;4623162000.0;2312376175.0;30535393463.0;9974440711.0;20560952752.0;886159203.0;4970046607.0;3834127495.0;10870619447.0;10426406988.0;9052157628.0;1374249360.0;1367617896.0;742803.0;24.1;23.2;6072222667.0;3385125475.0;32;10860599914.0;202857350.0
2019-07-20T17:30:00+02:00;7;27876911000.0;3807044000.0;2251837932.0;30638821484.0;9890204800.0;20748616684.0;867643506.0;5072120503.0;4045675129.0;10763177546.0;9029362166.0;7935843585.0;1093518581.0;1087062345.0;742803.0;24.0;23.2;5405497000.0;2659497578.0;35;10757848306.0;208569750.0
2019-07-20T19:30:00+02:00;7;29805926000.0;2336629000.0;2167043829.0;31049137383.0;9478350176.0;21570787207.0;828892209.0;4604640092.0;3709000975.0;12428253931.0;6006494696.0;5635826279.0;370668417.0;364183941.0;742803.0;23.6;22.7;4201570000.0;841667940.0;44;10307242385.0;259610484.0
2019-07-20T21:00:00+02:00;7;29181423000.0;1410263000.0;1979010134.0;29560030563.0;8838868659.0;20721161904.0;790760766.0;4134941823.0;3354151477.0;12441307837.0;4019549864.0;3978242407.0;41307457.0;34837120.0;742803.0;22.9;22.0;2982555333.0;61565319.0;52;9629629425.0;251669167.0
2019-07-21T02:30:00+02:00;7;25367955000.0;555204000.0;1637670927.0;25357133107.0;8056654670.0;17300478437.0;806702248.0;3305356765.0;3527732034.0;9660687390.0;2401613618.0;2394655138.0;6958480.0;0.0;742803.0;22.0;20.9;1416293333.0;493263.0;61;8863356918.0;219560584.0
2019-07-21T09:30:00+02:00;7;26102480000.0;380696000.0;1760677029.0;27430057953.0;8526321506.0;18903736447.0;801195115.0;3986323129.0;3243205424.0;10873012780.0;3709170032.0;2596202118.0;1112967914.0;1106303166.0;742803.0;21.5;20.6;206047000.0;2537792412.0;52;9327516621.0;240219050.0
2019-07-21T10:00:00+02:00;7;26662793000.0;494606000.0;1830062054.0;28340127614.0;8641689722.0;19698437892.0;826721090.0;4079174529.0;3296255249.0;11496287024.0;4248616851.0;2909358692.0;1339258159.0;1332639718.0;742803.0;21.6;20.7;222448667.0;3064401884.0;51;9468410812.0;246614183.0
2019-07-21T11:00:00+02:00;7;27437671000.0;781266000.0;1950891002.0;29748302343.0;8834382908.0;20913919435.0;845925542.0;4234117643.0;3374342936.0;12459533314.0;5294208362.0;3562794308.0;1731414054.0;1724778703.0;742803.0;22.1;21.3;367113667.0;3969777639.0;50;9680308450.0;251420017.0
2019-07-21T11:30:00+02:00;7;27879525000.0;918571000.0;2012067383.0;30427501823.0;8884711794.0;21542790029.0;842320669.0;4211018769.0;3316172190.0;13173278402.0;5734395940.0;3825051235.0;1909344705.0;1902662344.0;742803.0;22.4;21.5;410709667.0;4366202827.0;50;9727032463.0;255780734.0
2019-07-21T13:30:00+02:00;7;27431781000.0;1195448000.0;2041523386.0;30543296030.0;8878599863.0;21664696167.0;843724224.0;4059051440.0;3168798729.0;13593121775.0;6590968033.0;4385875795.0;2205092238.0;2198486159.0;742803.0;23.6;22.5;584336667.0;5056507458.0;52;9722324087.0;242481617.0
2019-07-21T16:30:00+02:00;7;25483720000.0;912148000.0;1843566174.0;28125871258.0;9012251995.0;19113619263.0;835781060.0;3955588162.0;3008792178.0;11313457862.0;5621580232.0;3788555914.0;1833024318.0;1826568123.0;742803.0;24.7;23.3;559740000.0;4136937616.0;59;9848033055.0;223714800.0
2019-07-21T18:30:00+02:00;7;28708328000.0;262008000.0;1898985689.0;29573943643.0;9058023569.0;20515920074.0;842806318.0;4070083256.0;3439656010.0;12163374490.0;3279532349.0;2426244969.0;853287380.0;846892670.0;742803.0;24.7;23.0;426515000.0;1914544539.0;54;9900829887.0;252923017.0
2019-07-21T19:00:00+02:00;7;29906270000.0;186647000.0;1935774169.0;30161404271.0;9047442642.0;21113961629.0;843670218.0;4068877082.0;3450297863.0;12751116467.0;2642577357.0;2091825458.0;550751899.0;544362936.0;742803.0;24.6;22.9;407655000.0;1297351725.0;52;9891112860.0;265021917.0
2019-07-21T22:00:00+02:00;7;32377391000.0;260227000.0;2051446561.0;31644564738.0;8944342211.0;22700222527.0;913830200.0;4007279419.0;3781152011.0;13997960898.0;1859911332.0;1840529225.0;19382107.0;12964031.0;742803.0;22.9;21.5;889816667.0;14891668.0;66;9858172411.0;281064033.0
2019-07-21T23:00:00+02:00;7;34363544000.0;383740000.0;2217119711.0;33565008332.0;8861539533.0;24703468799.0;877394720.0;3641090312.0;3868154016.0;16316829751.0;2126213777.0;2119719832.0;6493945.0;0.0;742803.0;22.6;21.2;1164084000.0;766283.0;74;9738934253.0;323889734.0
2019-07-22T05:00:00+02:00;7;26222387000.0;246458000.0;1587241757.0;25725138836.0;10271367496.0;15453771340.0;1115085586.0;3482620612.0;3325059348.0;7531005794.0;1569665059.0;1563539329.0;6125730.0;0.0;742803.0;22.0;20.7;607924667.0;526283.0;81;11386453082.0;233213466.0
2019-07-22T14:00:00+02:00;7;38461258000.0;877931000.0;2540623296.0;41357190135.0;15549696236.0;25807493899.0;1869801690.0;7013553163.0;4735416269.0;12188722776.0;6619618314.0;4000731427.0;2618886887.0;2612544618.0;742803.0;25.8;22.8;140807995.0;5565720577.0;86;17419497926.0;305131883.0
2019-07-22T14:30:00+02:00;7;37955618000.0;886787000.0;2502805893.0;40831080090.0;15548731693.0;25282348397.0;1852656687.0;6985732563.0;4703018252.0;11740940895.0;6565422167.0;3969418706.0;2596003461.0;2589595860.0;742803.0;26.0;22.9;158871991.0;5499734086.0;86;17401388380.0;300367184.0
2019-07-22T17:30:00+02:00;7;36585614000.0;445028000.0;2288660952.0;38200873959.0;14557651225.0;23643222734.0;1688076704.0;6214972479.0;4659081628.0;11081091923.0;4647481128.0;3035862442.0;1611618686.0;1605306623.0;742803.0;26.9;23.3;288844000.0;3473426442.0;82;16245727929.0;298532217.0
2019-07-22T20:00:00+02:00;7;37830585000.0;136510000.0;2191233319.0;37026883457.0;13108817494.0;23918065963.0;1449989195.0;4749868240.0;3658461543.0;14059746985.0;1842988842.0;1637818303.0;205170539.0;198907158.0;742803.0;26.3;22.6;483589333.0;459339477.0;74;14558806689.0;318947066.0
2019-07-22T22:30:00+02:00;7;39150875000.0;399106000.0;2305270005.0;38498417625.0;11822080762.0;26676336863.0;1502995213.0;3992895334.0;4064655048.0;17115791268.0;2394649530.0;2381421617.0;13227913.0;6936966.0;742803.0;24.4;21.3;1451452000.0;7428229.0;87;13325075975.0;342730900.0
2019-07-23T01:30:00+02:00;7;30551973000.0;978404000.0;1861660445.0;30608528040.0;11056328862.0;19552199178.0;1358339098.0;3391626204.0;3549941226.0;11252292650.0;3161151285.0;3155296098.0;5855187.0;0.0;742803.0;24.0;21.0;2216332333.0;489950.0;90;12414667960.0;264531800.0
2019-07-23T05:00:00+02:00;7;27957343000.0;770238000.0;1718092072.0;28026472436.0;11821099985.0;16205372451.0;1465586795.0;3604586508.0;3431721338.0;7703477809.0;2799393158.0;2793205109.0;6188049.0;0.0;742803.0;23.6;20.7;1864298333.0;527617.0;94;13286686780.0;241933650.0
2019-07-24T04:00:00+02:00;7;27325600000.0;1782469000.0;1751191275.0;27707635004.0;11277506333.0;16430128671.0;1341330650.0;3485425737.0;3480415674.0;8122956610.0;4137342329.0;4131572460.0;5769869.0;0.0;759399.0;26.2;20.8;3260353333.0;502930.0;85;12618836983.0;221647050.0
2019-07-24T05:00:00+02:00;7;28418591000.0;1664022000.0;1793456572.0;28644528861.0;12028244140.0;16616284721.0;1448306674.0;3673802935.0;3512507469.0;7981667643.0;3923511700.0;3917465635.0;6046065.0;0.0;759399.0;26.1;20.7;3045720000.0;510597.0;84;13476550814.0;240095267.0
2019-07-24T07:00:00+02:00;7;32751503000.0;1003988000.0;1983345435.0;32783857335.0;13845764163.0;18938093172.0;1623254320.0;4824869596.0;3250214911.0;9239754345.0;3276240153.0;3175220174.0;101019979.0;95032697.0;759399.0;25.9;20.5;2192806166.0;210297421.0;88;15469018483.0;256552383.0
2019-07-24T18:00:00+02:00;7;39450617000.0;402447000.0;2442452471.0;40485907146.0;14677100633.0;25808806513.0;1583166232.0;6291202197.0;5125284875.0;12809153209.0;4197621517.0;2862773038.0;1334848479.0;1328493311.0;759399.0;29.9;23.2;590286333.0;2812971504.0;87;16260266865.0;317431900.0
2019-07-24T21:30:00+02:00;7;38182951000.0;400550000.0;2214137370.0;37134998632.0;12429645274.0;24705353358.0;1374851364.0;4453387787.0;3952522339.0;14924591868.0;1877642302.0;1856273004.0;21369298.0;15018262.0;759399.0;28.1;21.8;1017261000.0;16062269.0;83;13804496638.0;310907300.0
2019-07-24T22:00:00+02:00;7;38811725000.0;548527000.0;2273671693.0;37895023673.0;12339471938.0;25555551735.0;1547846765.0;4403737131.0;4274757312.0;15329210527.0;2224903366.0;2207350171.0;17553195.0;11203069.0;759399.0;27.9;21.5;1351638667.0;11689666.0;85;13887318703.0;319406000.0
2019-07-25T09:30:00+02:00;7;39006979000.0;697901000.0;2478701429.0;40696576791.0;15840100188.0;24856476603.0;1896617289.0;7133506796.0;5195625944.0;10630726574.0;5187256504.0;3758370977.0;1428885527.0;1422697766.0;759288.0;27.1;20.6;1324756667.0;2990188315.0;91;17736717477.0;321056284.0
2019-07-25T15:00:00+02:00;7;39189829000.0;1425703000.0;2686770897.0;42784391995.0;15702633209.0;27081758786.0;1842408668.0;7014090746.0;5309430029.0;12915829343.0;7999752076.0;5514706752.0;2485045324.0;2478754808.0;759288.0;30.7;23.0;1980309800.0;5248985534.0;82;17545041877.0;292715184.0
2019-07-25T18:00:00+02:00;7;38240134000.0;1164587000.0;2476074759.0;40218020115.0;14361048848.0;25856971267.0;1596116081.0;6158300037.0;5165985107.0;12936570042.0;5919999874.0;4684478736.0;1235521138.0;1229189405.0;759288.0;30.6;23.2;2436902333.0;2728712028.0;74;15957164929.0;301452000.0
2019-07-26T00:00:00+02:00;7;35175800000.0;1292554000.0;2150618981.0;35251582915.0;11448798820.0;23802784095.0;1376957080.0;3587689677.0;3965979188.0;14872158150.0;3817314729.0;3811121670.0;6193059.0;0.0;759288.0;28.5;21.2;2945950000.0;491627.0;59;12825755900.0;298358833.0
2019-07-26T03:00:00+02:00;7;28564167000.0;1494707000.0;1785368366.0;28662843508.0;11000907289.0;17661936219.0;1312326650.0;3368661067.0;3580823000.0;9400125502.0;3611504224.0;3605395742.0;6108482.0;0.0;759288.0;28.2;20.9;2722115667.0;501040.0;49;12313233939.0;232752350.0
2019-07-26T16:30:00+02:00;7;35814416000.0;1330887000.0;2311950263.0;37714860324.0;13631810255.0;24083050069.0;1595336665.0;6155069379.0;4850813045.0;11481830979.0;5798879287.0;4390112053.0;1408767234.0;1402390993.0;759288.0;26.2;23.3;2055200000.0;2809746319.0;34;15227146920.0;255597700.0
2019-07-27T10:00:00+02:00;7;29715132000.0;568446000.0;2000693594.0;30695023743.0;9696586070.0;20998437673.0;1056700570.0;5029313887.0;4113770990.0;10798652225.0;3800158454.0;2977859357.0;822299097.0;816061798.0;759288.0;23.6;20.8;1278491667.0;1549776574.0;20;10753286640.0;251127117.0
2019-07-27T15:00:00+02:00;7;28652091000.0;1073250000.0;2031008354.0;30608794839.0;9233060335.0;21375734504.0;896012414.0;4843998851.0;3705597931.0;11930125307.0;5295290943.0;4048906308.0;1246384635.0;1240056472.0;759288.0;23.3;23.0;1873555333.0;2436831191.0;15;10129072749.0;234328750.0
2019-07-27T21:00:00+02:00;7;27346230000.0;2068104000.0;1907719444.0;27963486774.0;8055926198.0;19907560576.0;740933090.0;3945880480.0;3219649429.0;12001097577.0;4803805085.0;4771713120.0;32091965.0;25987372.0;759288.0;22.4;22.0;3726639333.0;39221958.0;27;8796859288.0;210724867.0
2019-07-27T21:30:00+02:00;7;27696814000.0;2053269000.0;1926956934.0;28237927619.0;7993665353.0;20244262266.0;746815160.0;3954618102.0;3467309320.0;12075519685.0;4741196753.0;4720004654.0;21192099.0;15071841.0;759288.0;22.3;21.8;3694346000.0;15961183.0;30;8740480513.0;219857200.0
2019-07-27T22:00:00+02:00;7;28684277000.0;1974626000.0;1990657420.0;29177194517.0;8054688650.0;21122505867.0;881141227.0;3943739381.0;3795596969.0;12502028289.0;4688427137.0;4672184571.0;16242566.0;10208585.0;759288.0;22.2;21.5;3643743000.0;10726868.0;34;8935829877.0;230226200.0
